loss,accuracy,val_loss,val_accuracy
1.4219781160354614,0.3928571343421936,1.377555251121521,0.44155845046043396
1.371140718460083,0.4350649416446686,1.3669511079788208,0.44155845046043396
1.3603938817977905,0.4350649416446686,1.3580912351608276,0.44155845046043396
1.3515026569366455,0.4350649416446686,1.3508203029632568,0.44155845046043396
1.343488335609436,0.4350649416446686,1.3436830043792725,0.44155845046043396
1.3367074728012085,0.4350649416446686,1.3381361961364746,0.44155845046043396
